year,player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
1978,53164,Christian Lopez,1,6.0,,,FRA,43946,,1953-03-15,73.2,Defender,France,FRA
1978,56906,Patrice Rio,1,7.0,,,FRA,43946,,1948-08-15,77.8,Defender,France,FRA
1978,44701,Marius Tresor,1,8.0,,,FRA,43946,,1950-01-15,76.4,Defender,France,FRA
1978,174380,Dominique Bathenay,2,9.0,,,FRA,43946,,1954-02-13,72.3,Midfielder,France,FRA
1978,50334,Jean Marc Guillou,2,10.0,,,FRA,43946,,1945-12-20,80.5,Midfielder,France,FRA
1978,61646,Henri Michel,2,11.0,,,FRA,43946,,1947-10-28,78.6,Midfielder,France,FRA
1978,55919,Claude Papi,2,12.0,,,FRA,43946,,1949-04-16,77.2,Midfielder,France,FRA
1978,56191,Jean Petit,2,13.0,,,FRA,43946,,1949-09-25,76.7,Midfielder,France,FRA
1978,46475,Marc Berdoll,3,14.0,,,FRA,43946,,1953-04-06,73.2,Striker,France,FRA
1978,28528,Michel Platini,2,15.0,,,FRA,43946,,1955-06-21,71.0,Midfielder,France,FRA
1978,48193,Christian Dalger,3,16.0,,,FRA,43946,,1949-12-19,76.5,Striker,France,FRA
1978,174688,Bernard Lacombe,3,17.0,,,FRA,43946,,1952-08-15,73.8,Striker,France,FRA
1978,44577,Dominique Rocheteau,3,18.0,,,FRA,43946,,1955-01-14,71.4,Striker,France,FRA
1978,58116,Didier Six,3,19.0,,,FRA,43946,,1954-08-21,71.8,Striker,France,FRA
1978,57164,Olivier Rouyer,3,20.0,,,FRA,43946,,1955-12-01,70.5,Striker,France,FRA
1978,46537,Jean Paul Bertrand Demanes,0,21.0,,,FRA,43946,,1952-05-13,74.1,Goalkeeper,France,FRA
1978,48737,Dominique Dropsy,0,22.0,,,FRA,43946,,1951-12-09,74.5,Goalkeeper,France,FRA
1978,37989,Sepp Maier,0,1.0,,,GER,44023,,1944-02-28,82.3,Goalkeeper,Germany FR,FRG
1978,37656,Berti Vogts,1,2.0,,,GER,44023,,1946-12-30,79.5,Defender,Germany FR,FRG
1978,48558,Bernd Dietz,1,3.0,,,GER,44023,,1948-03-22,78.2,Defender,Germany FR,FRG
1978,57227,Rolf Ruessmann,1,4.0,,,GER,44023,,1950-10-13,75.7,Defender,Germany FR,FRG
1978,44249,Manfred Kaltz,1,5.0,,,GER,44023,,1953-01-06,73.4,Defender,Germany FR,FRG
1978,174415,Rainer Bonhof,2,6.0,,,GER,44023,,1952-03-29,74.2,Midfielder,Germany FR,FRG
1978,44922,Ruediger Abramczik,3,7.0,,,GER,44023,,1956-02-18,70.3,Striker,Germany FR,FRG
1978,60360,Herbert Zimmermann,1,8.0,,,GER,44023,,1954-07-01,72.0,Defender,Germany FR,FRG
1978,44107,Klaus Fischer,3,9.0,,,GER,44023,,1949-12-27,76.5,Striker,Germany FR,FRG
1978,49470,Heinz Flohe,2,10.0,,,GER,44023,,1948-01-28,78.4,Midfielder,Germany FR,FRG
1978,44587,Karl-Heinz Rummenigge,3,11.0,,,GER,44023,,1955-09-25,70.7,Striker,Germany FR,FRG
1978,44618,Hans Georg Schwarzenbeck,1,12.0,,,GER,44023,,1948-04-03,78.2,Defender,Germany FR,FRG
1978,52371,Harald Konopka,1,13.0,,,GER,44023,,1952-11-18,73.6,Defender,Germany FR,FRG
1978,54656,Dieter Mueller,3,14.0,,,GER,44023,,1954-04-01,72.2,Striker,Germany FR,FRG
1978,46351,Erich Beer,2,15.0,,,GER,44023,,1946-12-09,79.5,Midfielder,Germany FR,FRG
1978,48110,Bernd Cullmann,2,16.0,,,GER,44023,,1949-11-01,76.6,Midfielder,Germany FR,FRG
1978,174610,Bernd Hoelzenbein,3,17.0,,,GER,44023,,1946-03-09,80.3,Striker,Germany FR,FRG
1978,69697,Gerd Zewe,2,18.0,,,GER,44023,,1950-06-13,76.0,Midfielder,Germany FR,FRG
1978,69698,Ronald Worm,3,19.0,,,GER,44023,,1953-10-07,72.7,Striker,Germany FR,FRG
1978,174791,Hansi Mueller,2,20.0,,,GER,44023,,1957-07-27,68.9,Midfielder,Germany FR,FRG
1978,69699,Rudi Kargus,0,21.0,,,GER,44023,,1952-08-15,73.8,Goalkeeper,Germany FR,FRG
1978,69700,Dieter Burdenski,0,22.0,,,GER,44023,,1950-11-26,75.5,Goalkeeper,Germany FR,FRG
1978,50391,Sandor Gujdar,0,1.0,,,HUN,43950,,1951-11-08,74.6,Goalkeeper,Hungary,HUN
1978,59052,Peter Torok,1,2.0,,,HUN,43950,,1951-04-18,75.2,Defender,Hungary,HUN
1978,52306,Istvan Kocsis,1,3.0,,,HUN,43950,,1949-10-06,76.7,Defender,Hungary,HUN
1978,59088,Jozsef Toth,1,4.0,,,HUN,43950,,1951-12-02,74.5,Defender,Hungary,HUN
1978,60386,Sandor Zombori,2,5.0,,,HUN,43950,,1951-10-31,74.6,Midfielder,Hungary,HUN
1978,52051,Zoltan Kereki,1,6.0,,,HUN,43950,,1953-07-13,72.9,Defender,Hungary,HUN
1978,44094,Laszlo Fazekas,3,7.0,,,HUN,43950,,1947-10-15,78.7,Striker,Hungary,HUN
1978,174810,Tibor Nyilasi,2,8.0,,,HUN,43950,,1955-01-18,71.4,Midfielder,Hungary,HUN
1978,44697,Andras Torocsik,3,9.0,,,HUN,43950,,1955-05-01,71.1,Striker,Hungary,HUN
1978,56306,Sandor Pinter,2,10.0,,,HUN,43950,,1950-07-18,75.9,Midfielder,Hungary,HUN
1978,59456,Bela Varadi,3,11.0,,,HUN,43950,,1953-04-12,73.2,Striker,Hungary,HUN
1978,53748,Gyozo Martos,1,12.0,,,HUN,43950,,1949-12-15,76.5,Defender,Hungary,HUN
1978,48090,Karoly Csapo,2,13.0,,,HUN,43950,,1952-02-23,74.3,Midfielder,Hungary,HUN
1978,174367,Laszlo Balint,1,14.0,,,HUN,43950,,1948-02-01,78.4,Defender,Hungary,HUN
1978,56548,Tibor Rab,1,15.0,,,HUN,43950,,1955-10-02,70.7,Defender,Hungary,HUN
1978,50479,Istvan Halasz,2,16.0,,,HUN,43950,,1951-10-12,74.7,Midfielder,Hungary,HUN
1978,56493,Laszlo Pusztai,3,17.0,,,HUN,43950,,1946-03-01,80.3,Striker,Hungary,HUN
1978,54909,Laszlo Nagy,2,18.0,,,HUN,43950,,1949-10-21,76.6,Midfielder,Hungary,HUN
1978,59086,Andras Toth,3,19.0,,,HUN,43950,,1949-09-05,76.8,Striker,Hungary,HUN
1978,69695,Ferenc Fulop,2,20.0,,,HUN,43950,,1955-02-22,71.3,Midfielder,Hungary,HUN
1978,54153,Ferenc Meszaros,0,21.0,,,HUN,43950,,1950-04-11,76.2,Goalkeeper,Hungary,HUN
1978,52462,Laszlo Kovacs,0,22.0,,,HUN,43950,,1951-04-24,75.1,Goalkeeper,Hungary,HUN
1978,50743,Nasser Hejazi,0,1.0,,,IRN,43817,,1949-12-19,76.5,Goalkeeper,Iran,IRN
1978,48213,Iraj Danayfar,2,2.0,,,IRN,43817,,1951-03-11,75.3,Midfielder,Iran,IRN
1978,49266,Behtash Fariba,3,3.0,,,IRN,43817,,1955-02-11,71.3,Striker,Iran,IRN
1978,69713,Majid Bishkar,3,4.0,,,IRN,43817,,1956-08-06,69.9,Striker,Iran,IRN
1978,45419,Jawad Allahwardi,1,5.0,,,IRN,43817,,1954-07-16,71.9,Defender,Iran,IRN
1978,54912,Hassan Naibagha,2,6.0,,,IRN,43817,,1950-09-17,75.7,Midfielder,Iran,IRN
1978,55971,Ali Parwin,2,7.0,,,IRN,43817,,1946-10-12,79.7,Midfielder,Iran,IRN
1978,49916,Ebrahim Kassempoor,2,8.0,,,IRN,43817,,1956-08-24,69.8,Midfielder,Iran,IRN
1978,57288,Mohammad Sadeqi,2,9.0,,,IRN,43817,,1951-03-17,75.2,Midfielder,Iran,IRN
1978,57171,Hassan Rowshan,3,10.0,,,IRN,43817,,1955-06-02,71.0,Striker,Iran,IRN
1978,49919,Ali Reza Gheshghaian,1,11.0,,,IRN,43817,,1954-02-27,72.3,Defender,Iran,IRN
1978,69714,Bahram Movadat,0,12.0,,,IRN,43817,,1950-01-30,76.4,Goalkeeper,Iran,IRN
1978,69715,Hamid Majid Taymouri,3,13.0,,,IRN,43817,,1953-06-03,73.0,Striker,Iran,IRN
1978,54995,Hassan Nazari,1,14.0,,,IRN,43817,,1955-08-19,70.8,Defender,Iran,IRN
1978,49130,Andranik Eskandarian,1,15.0,,,IRN,43817,,1951-12-31,74.5,Defender,Iran,IRN
1978,69716,Nasser Nuray,3,16.0,,,IRN,43817,,1956-07-09,69.9,Striker,Iran,IRN
1978,51394,Ghafoor Jahani,3,17.0,,,IRN,43817,,1950-06-18,76.0,Striker,Iran,IRN
1978,252889,Hussein Faraki,3,18.0,,,IRN,43817,,1956-04-19,70.2,Striker,Iran,IRN
1978,41218,Ali Shojaei,1,19.0,,,IRN,43817,,1953-03-23,73.2,Defender,Iran,IRN
1978,44843,Nasrollah Abdollahi,3,20.0,,,IRN,43817,,1950-10-02,75.7,Striker,Iran,IRN
1978,51990,Hussein Kazerani,1,21.0,,,IRN,43817,,1947-04-13,79.2,Defender,Iran,IRN
1978,69717,Mohammad Reza Korbekandi,0,22.0,,,IRN,43817,,1953-01-27,73.4,Goalkeeper,Iran,IRN
1978,44786,Dino Zoff,0,1.0,,,ITA,43954,,1942-02-28,84.3,Goalkeeper,Italy,ITA
1978,46395,Mauro Bellugi,1,2.0,,,ITA,43954,,1950-02-07,76.3,Defender,Italy,ITA
1978,174446,Antonio Cabrini,1,3.0,,,ITA,43954,,1957-10-08,68.7,Defender,Italy,ITA
1978,48102,Antonello Cuccureddu,1,4.0,,,ITA,43954,,1949-10-04,76.7,Defender,Italy,ITA
1978,174555,Claudio Gentile,1,5.0,,,ITA,43954,,1953-09-27,72.7,Defender,Italy,ITA
1978,53489,Aldo Maldera,1,6.0,,,ITA,43954,,1953-10-14,72.7,Defender,Italy,ITA
1978,53558,Lionello Manfredonia,1,7.0,,,ITA,43954,,1956-11-27,69.5,Defender,Italy,ITA
1978,44620,Gaetano Scirea,1,8.0,,,ITA,43954,,1953-05-25,73.1,Defender,Italy,ITA
1978,174352,Giancarlo Antognoni,2,9.0,,,ITA,43954,,1954-04-01,72.2,Midfielder,Italy,ITA
1978,174389,Romeo Benetti,2,10.0,,,ITA,43954,,1945-10-20,80.6,Midfielder,Italy,ITA
1978,56040,Eraldo Pecci,2,11.0,,,ITA,43954,,1955-04-12,71.2,Midfielder,Italy,ITA
1978,43652,Paolo Conti,0,12.0,,,ITA,43954,,1950-04-01,76.2,Goalkeeper,Italy,ITA
1978,57360,Patrizio Sala,2,13.0,,,ITA,43954,,1955-06-16,71.0,Midfielder,Italy,ITA
1978,44684,Marco Tardelli,2,14.0,,,ITA,43954,,1954-09-24,71.7,Midfielder,Italy,ITA
1978,44773,Renato Zaccarelli,2,15.0,,,ITA,43954,,1951-01-18,75.4,Midfielder,Italy,ITA
1978,174462,Franco Causio,2,16.0,,,ITA,43954,,1949-02-01,77.4,Midfielder,Italy,ITA
1978,57359,Claudio Sala,2,17.0,,,ITA,43954,,1947-09-08,78.8,Midfielder,Italy,ITA
1978,174398,Roberto Bettega,3,18.0,,,ITA,43954,,1950-12-27,75.5,Striker,Italy,ITA
1978,174574,Francesco Graziani,3,19.0,,,ITA,43954,,1952-12-16,73.5,Striker,Italy,ITA
1978,56478,Paolo Pulici,3,20.0,,,ITA,43954,,1950-04-27,76.1,Striker,Italy,ITA
1978,44582,Paolo Rossi,3,21.0,,,ITA,43954,,1956-09-23,69.7,Striker,Italy,ITA
1978,174419,Ivano Bordon,0,22.0,90.0,186.0,ITA,43954,,1951-04-13,75.2,Goalkeeper,Italy,ITA
1978,56841,Jose Reyes,0,1.0,,,MEX,43911,,1955-10-12,70.7,Goalkeeper,Mexico,MEX
1978,54925,Manuel Najera,1,2.0,,,MEX,43911,,1952-12-20,73.5,Defender,Mexico,MEX
1978,58852,Alfredo Tena,1,3.0,,,MEX,43911,,1956-11-21,69.6,Defender,Mexico,MEX
1978,56668,Eduardo Ramos,1,4.0,,,MEX,43911,,1949-11-08,76.6,Defender,Mexico,MEX
1978,59492,Arturo Vazquez,1,5.0,,,MEX,43911,,1949-06-26,77.0,Defender,Mexico,MEX
1978,54097,Guillermo Mendizabal,2,6.0,,,MEX,43911,,1954-10-08,71.7,Midfielder,Mexico,MEX
1978,48304,Antonio De La Torre,2,7.0,,,MEX,43911,,1951-09-21,74.7,Midfielder,Mexico,MEX
1978,53190,Enrique Lopez Zarza,3,8.0,,,MEX,43911,,1958-10-25,67.6,Striker,Mexico,MEX
1978,56684,Victor Rangel,3,9.0,,,MEX,43911,,1957-03-11,69.3,Striker,Mexico,MEX
1978,55655,Cristobal Ortega,3,10.0,,,MEX,43911,,1956-07-25,69.9,Striker,Mexico,MEX
1978,174153,Hugo Sanchez,3,11.0,,,MEX,43911,,1958-07-11,67.9,Striker,Mexico,MEX
1978,53738,Jesus Martinez,1,12.0,,,MEX,43911,,1952-06-07,74.0,Defender,Mexico,MEX
1978,69704,Rigoberto Cisneros,1,13.0,,,MEX,43911,,1953-08-15,72.8,Defender,Mexico,MEX
1978,50059,Carlos Gomez,1,14.0,,,MEX,43911,,1952-08-16,73.8,Defender,Mexico,MEX
1978,49491,Ignacio Flores,1,15.0,,,MEX,43911,,1953-07-31,72.9,Defender,Mexico,MEX
1978,47293,Javier Cardenas,2,16.0,,,MEX,43911,,1952-12-08,73.5,Midfielder,Mexico,MEX
1978,48105,Leonardo Cuellar,2,17.0,,180.0,MEX,43911,,1952-01-14,74.4,Midfielder,Mexico,MEX
1978,53253,Gerardo Lugo,2,18.0,,,MEX,43911,,1955-03-13,71.3,Midfielder,Mexico,MEX
1978,69705,Hugo Rodriguez,3,19.0,,,MEX,43911,,1959-03-14,67.3,Striker,Mexico,MEX
1978,181281,Mario Medina,3,20.0,,,MEX,43911,,1952-09-02,73.8,Striker,Mexico,MEX
1978,51307,Raul Isiordia,3,21.0,,,MEX,43911,,1952-12-22,73.5,Striker,Mexico,MEX
1978,58293,Pedro Soto,0,22.0,,,MEX,43911,,1952-10-22,73.6,Goalkeeper,Mexico,MEX
1978,44614,Piet Schrijvers,0,1.0,,,NED,43960,,1946-12-15,79.5,Goalkeeper,Netherlands,NED
1978,174874,Jan Poortvliet,1,2.0,,,NED,43960,,1955-09-21,70.7,Defender,Netherlands,NED
1978,57719,Dirk Schoenaker,2,3.0,,,NED,43960,,1952-11-30,73.5,Midfielder,Netherlands,NED
1978,59424,Adri Van Kraay,1,4.0,,,NED,43960,,1953-08-01,72.9,Defender,Netherlands,NED
1978,174681,Ruud Krol,1,5.0,,,NED,43960,,1949-03-24,77.2,Defender,Netherlands,NED
1978,174635,Wim Jansen,2,6.0,,,NED,43960,,1946-10-28,79.6,Midfielder,Netherlands,NED
1978,59941,Pieter Wildschut,1,7.0,,,NED,43960,,1957-10-25,68.6,Defender,Netherlands,NED
1978,174643,Jan Jongbloed,0,8.0,,,NED,43960,,1940-11-25,85.5,Goalkeeper,Netherlands,NED
1978,174586,Arie Haan,2,9.0,,,NED,43960,,1948-11-16,77.6,Midfielder,Netherlands,NED
1978,44714,Rene Van De Kerkhof,3,10.0,,,NED,43960,,1951-09-16,74.7,Striker,Netherlands,NED
1978,59385,Willy Van De Kerkhof,2,11.0,,,NED,43960,,1951-09-16,74.7,Midfielder,Netherlands,NED
1978,44559,Rob Rensenbrink,3,12.0,,,NED,43960,,1947-07-03,78.9,Striker,Netherlands,NED
1978,174796,Johan Neeskens,2,13.0,,,NED,43960,,1951-09-15,74.7,Midfielder,Netherlands,NED
1978,46820,Johan Boskamp,2,14.0,,,NED,43960,,1948-10-21,77.6,Midfielder,Netherlands,NED
1978,51037,Hugo Hovenkamp,1,15.0,,,NED,43960,,1950-10-05,75.7,Defender,Netherlands,NED
1978,44560,Johnny Rep,3,16.0,,,NED,43960,,1951-11-25,74.6,Striker,Netherlands,NED
1978,44567,Wim Rijsbergen,1,17.0,,,NED,43960,,1952-01-18,74.4,Defender,Netherlands,NED
1978,54939,Dick Nanninga,2,18.0,,,NED,43960,,1949-01-17,77.4,Midfielder,Netherlands,NED
1978,48644,Pim Doesburg,0,19.0,,,NED,43960,,1943-10-28,82.6,Goalkeeper,Netherlands,NED
1978,44678,Wim Suurbier,1,20.0,,,NED,43960,,1945-01-16,81.4,Defender,Netherlands,NED
1978,69711,Harry Lubse,3,21.0,,,NED,43960,,1951-09-23,74.7,Striker,Netherlands,NED
1978,174426,Ernie Brandts,1,22.0,,,NED,43960,,1956-02-03,70.4,Defender,Netherlands,NED
1978,57601,Ottorino Sartor,0,1.0,,,PER,43929,,1945-09-18,80.7,Goalkeeper,Peru,PER
1978,48746,Jaime Duarte,1,2.0,,,PER,43929,,1955-02-27,71.3,Defender,Peru,PER
1978,53602,Rodolfo Manzo,1,3.0,,,PER,43929,,1949-06-05,77.0,Defender,Peru,PER
1978,47758,Hector Chumpitaz,1,4.0,,,PER,43929,,1944-04-12,82.2,Defender,Peru,PER
1978,48535,Ruben Diaz,1,5.0,,,PER,43929,,1952-04-17,74.2,Defender,Peru,PER
1978,59530,Jose Velasquez,2,6.0,,,PER,43929,,1952-06-04,74.0,Midfielder,Peru,PER
1978,54722,Juan Munante,3,7.0,,,PER,43929,,1948-07-12,77.9,Striker,Peru,PER
1978,48106,Cesar Cueto,2,8.0,,,PER,43929,,1952-06-16,74.0,Midfielder,Peru,PER
1978,57065,Percy Rojas,2,9.0,70.0,176.0,PER,43929,,1949-09-16,76.7,Midfielder,Peru,PER
1978,174483,Teofilo Cubillas,3,10.0,,,PER,43929,,1949-03-08,77.3,Striker,Peru,PER
1978,55419,Juan Carlos Oblitas,3,11.0,,,PER,43929,,1951-02-16,75.3,Striker,Peru,PER
1978,69718,Roberto Mosquera,3,12.0,,,PER,43929,,1956-06-21,70.0,Striker,Peru,PER
1978,69719,Juan Caceres,0,13.0,,,PER,43929,,1949-12-27,76.5,Goalkeeper,Peru,PER
1978,54977,Jose Navarro,1,14.0,,,PER,43929,,1948-09-24,77.7,Defender,Peru,PER
1978,52902,German Leguia,3,15.0,,,PER,43929,,1954-01-02,72.4,Striker,Peru,PER
1978,50162,Raul Gorriti,2,16.0,,,PER,43929,,1956-10-10,69.7,Midfielder,Peru,PER
1978,56510,Alfredo Quesada,2,17.0,,,PER,43929,,1949-09-22,76.7,Midfielder,Peru,PER
1978,69721,Ernesto Labarthe,2,18.0,,,PER,43929,,1956-06-02,70.0,Midfielder,Peru,PER
1978,52634,Guillermo La Rosa,3,19.0,,,PER,43929,,1952-06-06,74.0,Striker,Peru,PER
1978,58283,Hugo Sotil,2,20.0,,,PER,43929,,1946-05-18,80.1,Midfielder,Peru,PER
1978,44542,Ramon Quiroga,0,21.0,,,PER,43929,,1950-07-23,75.9,Goalkeeper,Peru,PER
1978,57066,Roberto Rojas,1,22.0,,,PER,43929,,1955-10-26,70.6,Defender,Peru,PER
1978,44695,Jan Tomaszewski,0,1.0,,,POL,43962,,1948-01-09,78.4,Goalkeeper,Poland,POL
1978,53903,Wlodzimierz Mazur,3,2.0,,,POL,43962,,1954-04-18,72.2,Striker,Poland,POL
1978,53365,Henryk Maculewicz,1,3.0,,,POL,43962,,1950-04-24,76.1,Defender,Poland,POL
1978,58682,Antoni Szymanowski,1,4.0,,,POL,43962,,1951-01-13,75.4,Defender,Poland,POL
1978,54986,Adam Nawalka,2,5.0,,,POL,43962,,1957-10-23,68.6,Midfielder,Poland,POL
1978,174569,Jerzy Gorgon,1,6.0,,,POL,43962,,1949-07-18,76.9,Defender,Poland,POL
1978,51345,Andrzej Iwan,3,7.0,,,POL,43962,,1959-11-10,66.6,Striker,Poland,POL
1978,174651,Henryk Kasperczak,2,8.0,,,POL,43962,,1946-07-10,79.9,Midfielder,Poland,POL
1978,44784,Wladyslaw Zmuda,1,9.0,,,POL,43962,,1954-06-06,72.0,Defender,Poland,POL
1978,32993,Wojciech Rudy,1,10.0,,,POL,43962,,1952-10-24,73.6,Defender,Poland,POL
1978,53806,Bohdan Masztaler,2,11.0,,,POL,43962,,1949-09-19,76.7,Midfielder,Poland,POL
1978,44043,Kazimierz Deyna,2,12.0,,,POL,43962,,1947-10-23,78.6,Midfielder,Poland,POL
1978,52583,Janusz Kupcewicz,1,13.0,,,POL,43962,,1955-12-09,70.5,Defender,Poland,POL
1978,69701,Miroslav Justek,1,14.0,,,POL,43962,,1948-09-23,77.7,Defender,Poland,POL
1978,52598,Marek Kusto,3,15.0,,,POL,43962,,1954-04-29,72.1,Striker,Poland,POL
1978,174694,Grzegorz Lato,3,16.0,,,POL,43962,,1950-04-08,76.2,Striker,Poland,POL
1978,44679,Andrzej Szarmach,3,17.0,,,POL,43962,,1950-10-03,75.7,Striker,Poland,POL
1978,160825,Zbigniew Boniek,3,18.0,,,POL,43962,,1956-03-03,70.3,Striker,Poland,POL
1978,174717,Wlodzimierz Lubanski,3,19.0,,,POL,43962,,1947-02-28,79.3,Striker,Poland,POL
1978,60006,Roman Wojcicki,1,20.0,,,POL,43962,,1958-01-08,68.4,Defender,Poland,POL
1978,52566,Zygmunt Kukla,0,21.0,,,POL,43962,,1948-01-21,78.4,Goalkeeper,Poland,POL
1978,52415,Zdzislaw Kostrzewa,0,22.0,,,POL,43962,,1955-10-26,70.6,Goalkeeper,Poland,POL
1978,57159,Alan Rough,0,1.0,,,SCO,43967,,1951-11-25,74.6,Goalkeeper,Scotland,SCO
1978,51465,Sandy Jardine,1,2.0,,,SCO,43967,,1948-12-31,77.5,Defender,Scotland,SCO
1978,48671,Willie Donachie,1,3.0,,,SCO,43967,,1951-10-05,74.7,Defender,Scotland,SCO
1978,47021,Martin Buchan,1,4.0,,,SCO,43967,,1949-03-06,77.3,Defender,Scotland,SCO
1978,174759,Gordon Mcqueen,1,5.0,,,SCO,43967,,1952-06-26,74.0,Defender,Scotland,SCO
1978,56908,Bruce Rioch,2,6.0,,,SCO,43967,,1947-09-06,78.8,Midfielder,Scotland,SCO
1978,53801,Don Masson,2,7.0,,,SCO,43967,,1946-08-26,79.8,Midfielder,Scotland,SCO
1978,174486,Kenny Dalglish,3,8.0,,,SCO,43967,,1951-03-04,75.3,Striker,Scotland,SCO
1978,174645,Joe Jordan,3,9.0,,,SCO,43967,,1951-12-15,74.5,Striker,Scotland,SCO
1978,50626,Asa Hartford,2,10.0,,,SCO,43967,,1950-10-24,75.6,Midfielder,Scotland,SCO
1978,51608,Willie Johnston,3,11.0,,,SCO,43967,,1946-12-19,79.5,Striker,Scotland,SCO
1978,46683,Jimmy Blyth,0,12.0,,,SCO,43967,,1955-02-02,71.4,Goalkeeper,Scotland,SCO
1978,52038,Stuart Kennedy,1,13.0,,,SCO,43967,,1953-05-31,73.0,Defender,Scotland,SCO
1978,49548,Tom Forsyth,1,14.0,,,SCO,43967,,1949-01-23,77.4,Defender,Scotland,SCO
1978,49863,Archie Gemmill,2,15.0,,,SCO,43967,,1947-03-24,79.2,Midfielder,Scotland,SCO
1978,53337,Lou Macari,2,16.0,,,SCO,43967,,1949-06-07,77.0,Midfielder,Scotland,SCO
1978,51609,Derek Johnstone,3,17.0,,,SCO,43967,,1953-11-04,72.6,Striker,Scotland,SCO
1978,44651,Graeme Souness,2,18.0,,,SCO,43967,,1953-05-06,73.1,Midfielder,Scotland,SCO
1978,181332,John Robertson,3,19.0,,,SCO,43967,,1953-01-20,73.4,Striker,Scotland,SCO
1978,47812,Bobby Clark,0,20.0,,,SCO,43967,,1945-09-26,80.7,Goalkeeper,Scotland,SCO
1978,50615,Joe Harper,2,21.0,,,SCO,43967,,1948-01-11,78.4,Midfielder,Scotland,SCO
1978,47082,Kenny Burns,1,22.0,,,SCO,43967,,1953-09-23,72.7,Defender,Scotland,SCO
1978,45754,Luis Arconada,0,1.0,,,ESP,43969,,1954-06-26,72.0,Goalkeeper,Spain,ESP
1978,48300,Antonio De La Cruz,1,2.0,,,ESP,43969,,1947-05-07,79.1,Defender,Spain,ESP
1978,181278,Francisco Uria,1,3.0,,,ESP,43969,,1950-02-01,76.4,Defender,Spain,ESP
1978,45845,Juan Manuel Asensi,2,4.0,,,ESP,43969,,1949-09-23,76.7,Midfielder,Spain,ESP
1978,46523,Migueli,1,5.0,,,ESP,43969,,1951-12-19,74.5,Defender,Spain,ESP
1978,46612,Antonio Biosca,1,6.0,,,ESP,43969,,1948-12-08,77.5,Defender,Spain,ESP
1978,57211,Dani,3,7.0,,,ESP,43969,,1951-06-28,75.0,Striker,Spain,ESP
1978,63577,Juanito,3,8.0,,,ESP,43969,,1954-11-10,71.6,Striker,Spain,ESP
1978,56520,Quini,3,9.0,,,ESP,43969,,1949-09-23,76.7,Striker,Spain,ESP
1978,44602,Santillana,3,10.0,,,ESP,43969,,1952-08-23,73.8,Striker,Spain,ESP
1978,47294,Julio Cardenosa,2,11.0,,,ESP,43969,,1949-10-27,76.6,Midfielder,Spain,ESP
1978,50394,Antonio Guzman,2,12.0,,,ESP,43969,,1953-12-02,72.5,Midfielder,Spain,ESP
1978,50096,Miguel Angel,0,13.0,,,ESP,43969,,1947-12-24,78.5,Goalkeeper,Spain,ESP
1978,52839,Eugenio Leal,2,14.0,,,ESP,43969,,1953-05-13,73.1,Midfielder,Spain,ESP
1978,181279,Maranon,3,15.0,,,ESP,43969,,1948-07-23,77.9,Striker,Spain,ESP
1978,55550,Antonio Olmo,1,16.0,,,ESP,43969,,1954-01-18,72.4,Defender,Spain,ESP
1978,56125,Marcelino,1,17.0,,,ESP,43969,,1955-08-13,70.8,Defender,Spain,ESP
1978,63875,Pirri,1,18.0,,,ESP,43969,,1945-03-11,81.3,Defender,Spain,ESP
1978,56825,Carles Rexach,3,19.0,,,ESP,43969,,1947-01-13,79.4,Striker,Spain,ESP
1978,47259,Ruben Cano,3,20.0,,,ESP,43969,,1951-02-05,75.4,Striker,Spain,ESP
1978,57478,Isidoro San Jose,2,21.0,,,ESP,43969,,1955-10-27,70.6,Midfielder,Spain,ESP
1978,59296,Francisco Urruticoechea,0,22.0,,,ESP,43969,,1952-02-17,74.3,Goalkeeper,Spain,ESP
1978,174597,Ronnie Hellstrom,0,1.0,,,SWE,43970,,1949-02-21,77.3,Goalkeeper,Sweden,SWE
1978,46785,Hasse Borg,1,2.0,,,SWE,43970,,1953-08-04,72.9,Defender,Sweden,SWE
1978,45605,Roy Andersson,1,3.0,,,SWE,43970,,1949-08-02,76.9,Defender,Sweden,SWE
1978,174808,Bjorn Nordqvist,1,4.0,,,SWE,43970,,1942-10-06,83.7,Defender,Sweden,SWE
1978,49099,Ingemar Erlandsson,1,5.0,,,SWE,43970,,1957-11-16,68.6,Defender,Sweden,SWE
1978,58766,Staffan Tapper,2,6.0,,,SWE,43970,,1948-07-10,77.9,Midfielder,Sweden,SWE
1978,53069,Anders Linderoth,2,7.0,,,SWE,43970,,1950-03-21,76.2,Midfielder,Sweden,SWE
1978,174692,Bo Larsson,2,8.0,,,SWE,43970,,1944-05-05,82.1,Midfielder,Sweden,SWE
1978,52770,Lennart Larsson,2,9.0,,,SWE,43970,,1953-07-09,72.9,Midfielder,Sweden,SWE
1978,58120,Thomas Sjoberg,3,10.0,,,SWE,43970,,1952-07-06,73.9,Striker,Sweden,SWE
1978,59897,Benny Wendt,3,11.0,,,SWE,43970,,1950-11-04,75.6,Striker,Sweden,SWE
1978,50450,Goran Hagberg,0,12.0,,,SWE,43970,,1947-11-08,78.6,Goalkeeper,Sweden,SWE
1978,45601,Magnus Andersson,1,13.0,,,SWE,43970,,1958-04-23,68.1,Defender,Sweden,SWE
1978,69708,Roland Aman,1,14.0,,,SWE,43970,,1957-01-30,69.4,Defender,Sweden,SWE
